numObra,nombreObra,municipio,localidad,ejecutor,promotor,fondo,noOficAprob,fechaAprob,montoExp,totalContratado,montoFed,montoEst,montoMpal,montoBenef,montoOtro,aprobado,ejercido,contratista,rfc,numContrato,fechaInicioContrato,fechaTerminoContrato,edoProyecto,avanceFisico,cantMetas,metas,cantBenef,beneficiarios,modalidad,programa,subprograma,tipoProyecto,fechaAvance,tipoLocalidad,ejer,agrupador,componente,idCajón,cajón,montoCajon,idExpediente,ultimoAprobado,fechaCajón,fed,est,mpal,benef,otro,contratado,montoConvenio,anticipo,montoAnticipo,firmaContrato,tipoConcurso,folioHacienda,programaGs,capitalFed,prodFinFed,capitalEst,prodFinEst,capitalMpal,prodFinMpal,capitalOtro,prodFinOtro,cuenta,banco,idFondo,pagado,enTransito,paripassu,fechaFallo,macroagrupador,macrocomponente,fecha1aAprob,acumAprobado,acumEjercido,ejecutor2,terminoConvenio,fechaFatal,idProgSieggeq,idCompSieggeq,idActivSieggeq,descProgSieggeq,descCompSieggeq,descActivSieggeq,ff,tipoRegul,ejerAnterior,ejerActual,pptoActual,tipo,terminoAdmContrato,clasifPlan,nr,ejerMacrocomp,estatus
2017-00451,REHABILITACIÓN DE RED DE DRENAJE SANITARIO EN CALLE JALISCO DE LA COLONIA LAS MISIONES,JALPAN,ACATITLAN DEL RIO,P.M. JALPAN,P.M. JALPAN,AFEF 2017,2017GEQ01960,27/10/2017,652189.6,855359.44,652189.6,0,0,0,0,652189.6,652189.6,CONMANHOS S.A. DE C.V.,CON140124KY9,MJS-DOP-GEQ-025-17,26/06/2017,22/09/2017,TERMINADO,100,,,14,PERSONAS,CONTRATO,ALCANTARILLADO SANITARIO,"ALCANTARILLADO SANITARIO, CONSTRUCCION","ALCANTARILLADO SANITARIO, CONSTRUCCION",18/10/2017,POBLADO RURAL,2017,DESARROLLO URBANO,MUNICIPIOS,894,REHABILITACIÓN DE RED DE DRENAJE SANITARIO EN CALLE JALISCO DE LA COLONIA LAS MISIONES,652189.6,283,652189.6,30/05/2017,100,0,0,0,0,855359.44,0,30,256607.83,22/06/2017,INVITACIÓN RESTRINGIDA,,,,,,,,,,,3505103371,SCOTIABANK,3916,652189.6,0,,21/06/2017,URBANIZACIÓN,PESO A PESO,30/05/2017,652189.6,652189.6,P.M. JALPAN,23/10/2017,,45511K0529,1,2,PROGRAMA DE FINANCIAMIENTO DE OBRAS Y ACCIONES.,OBRAS Y ACCIONES DE ENTES PÚBLICOS FINANCIADAS.,FINANCIACIÓN DE OBRAS Y ACCIONES DE MUNICIPIOS.,21N,,652189.6,0,0,O,22/09/2017,INFRAESTRUCTURA,89421N,2017,AC
2017-00452,PAVIMENTACIÓN DE CALLE A BASE DE PIEDRA BOLA AHOGADA CON MORTERO EN CALLE DE ACCESO A ESCUELA TELE SECUNDARIA FRANCISCO I MADERO.,JALPAN,JALPAN,P.M. JALPAN,P.M. JALPAN,AFEF 2017,2017GEQ01253,13/07/2017,602447.47,602447.47,602447.47,0,0,0,0,602447.47,602447.47,VAZQUEZ CAZARES FRANCISCO JAVIER,VACF760123UE0,MJS-DOP-GEQ-027-17,26/06/2017,27/10/2017,TERMINADO,100,,,50,PERSONAS,CONTRATO,PAVIMENTACION,CONCRETO,CONCRETO,20/11/2017,ZONA URBANA,2017,DESARROLLO URBANO,MUNICIPIOS,895,PAVIMENTACIÓN DE CALLE A BASE DE PIEDRA BOLA AHOGADA CON MORTERO EN CALLE DE ACCESO A ESC TELE SECUNDARIA FCO I MADERO.,602447.47,284,602447.47,30/05/2017,100,0,0,0,0,602447.47,0,30,180734.24,22/06/2017,ASIGNACIÓN DIRECTA,,,,,,,,,,,3505103371,SCOTIABANK,3916,602447.47,0,,21/06/2017,URBANIZACIÓN,PESO A PESO,30/05/2017,602447.47,602447.47,P.M. JALPAN,26/11/2017,,45511K0529,1,2,PROGRAMA DE FINANCIAMIENTO DE OBRAS Y ACCIONES.,OBRAS Y ACCIONES DE ENTES PÚBLICOS FINANCIADAS.,FINANCIACIÓN DE OBRAS Y ACCIONES DE MUNICIPIOS.,21N,,602447.47,0,0,O,25/11/2017,INFRAESTRUCTURA,89521N,2017,AC
2017-00453,PAVIMENTACIÓN DE CALLE A BASE DE PIEDRA BOLA AHOGADA CON MORTERO EN CALLE MONTE L�?BANO Y AMANDO MONTERO DE LA COLONIA COLOSIO.,JALPAN,JALPAN,P.M. JALPAN,P.M. JALPAN,AFEF 2017,2017GEQ01254,13/07/2017,2572668.04,2572668.04,2572668.04,0,0,0,0,2572668.04,2572668.04,TORANG CONSTRUCCIONES S.A. DE C.V.,TCO1511092W2,MJS-DOP-GEQ-028-17,26/06/2017,27/10/2017,TERMINADO,100,,,200,PERSONAS,CONTRATO,PAVIMENTACION,CONCRETO,CONCRETO,20/11/2017,ZONA URBANA,2017,DESARROLLO URBANO,MUNICIPIOS,896,PAVIMENTACIÓN DE CALLE A BASE DE PIEDRA BOLA AHOGADA CON MORTERO EN C. MONTE L�?BANO Y AMANDO MONTERO DE LA COL COLOSIO.,2572668.04,285,2572668.04,30/05/2017,100,0,0,0,0,2572668.04,0,30,771800.41,22/06/2017,INVITACIÓN RESTRINGIDA,,,,,,,,,,,3505103371,SCOTIABANK,3916,2572668.04,0,,21/06/2017,URBANIZACIÓN,PESO A PESO,30/05/2017,2572668.04,2572668.04,P.M. JALPAN,26/11/2017,,45511K0529,1,2,PROGRAMA DE FINANCIAMIENTO DE OBRAS Y ACCIONES.,OBRAS Y ACCIONES DE ENTES PÚBLICOS FINANCIADAS.,FINANCIACIÓN DE OBRAS Y ACCIONES DE MUNICIPIOS.,21N,,2572668.04,0,0,O,25/11/2017,INFRAESTRUCTURA,89621N,2017,AC
2017-00454,PAVIMENTACIÓN DE CALLE A BASE DE PIEDRA BOLA AHOGADA CON MORTERO EN CALLE JALISCO DE LA COLONIA LAS MISIONES.,JALPAN,ACATITLAN DEL RIO,P.M. JALPAN,P.M. JALPAN,AFEF 2017,2017GEQ01255,13/07/2017,1699442,1699442,1699442,0,0,0,0,1699442,1699442,CONMANHOS S.A. DE C.V.,CON140124KY9,MJS-DOP-GEQ-026-17,26/06/2017,27/10/2017,TERMINADO,100,,,1000,PERSONAS,CONTRATO,URBANIZACION,CONSTRUCCION DE CALLES,CONSTRUCCION DE CALLES,20/11/2017,POBLADO RURAL,2017,DESARROLLO URBANO,MUNICIPIOS,897,PAVIMENTACIÓN DE CALLE A BASE DE PIEDRA BOLA AHOGADA CON MORTERO EN CALLE JALISCO DE LA COLONIA LAS MISIONES.,1699442,286,1699442,30/05/2017,100,0,0,0,0,1699442,0,30,509832.6,22/06/2017,INVITACIÓN RESTRINGIDA,,,,,,,,,,,3505103371,SCOTIABANK,3916,1699442,0,,21/06/2017,URBANIZACIÓN,PESO A PESO,30/05/2017,1699442,1699442,P.M. JALPAN,27/11/2017,,45511K0529,1,2,PROGRAMA DE FINANCIAMIENTO DE OBRAS Y ACCIONES.,OBRAS Y ACCIONES DE ENTES PÚBLICOS FINANCIADAS.,FINANCIACIÓN DE OBRAS Y ACCIONES DE MUNICIPIOS.,21N,,1699442,0,0,O,25/11/2017,INFRAESTRUCTURA,89721N,2017,AC
2017-00455,CENTRO DE ATENCIÓN Y PROTECCIÓN AL TURISTA EN QUERÉTARO (CAPTA),QUERETARO,COL. CENTRO,TURISMO,TURISMO,PRODERMAGICO 2017,2017GEQ01711,25/09/2017,9992790.77,0,0,9992790.77,0,0,0,0,1665298.39,,,,,,TERMINADO,100,,,1285112,PERSONAS,ADMINISTRACION,INFRAESTRUCTURA TURISTICA,EQUIPAMIENTO,EQUIPAMIENTO,26/10/2017,ZONA URBANA,2017,TURISMO,TURISMO,391,CENTRO DE ATENCIÓN Y PROTECCIÓN AL TURISTA EN QUERÉTARO (CAPTA),9992790.77,1077,9992790.77,30/05/2017,0,100,0,0,0,0,0,0,0,,,,,,,,,,,,,24504680139,BAJIO,1151,9992789.95,0,,,EQUIPAMIENTO EN TURISMO,,31/05/2017,9992790.77,9992789.95,TURISMO,,,42231F0286,3,1,PROGRAMA DE PROMOCIÓN TUR�?STICA DEL DESTINO QUERÉTARO. ,MEJORA DE LA INFRAESTRUCTURA TUR�?STICA,GESTIÓN DE RECURSOS ECONÓMICOS PARA LA INVERSIÓN DE OBRA TUR�?STICA.,61N,,1665298.39,0,-1665298.39,A,,TURISMO,39161N,,AC
2017-00455,CENTRO DE ATENCIÓN Y PROTECCIÓN AL TURISTA EN QUERÉTARO (CAPTA),QUERETARO,COL. CENTRO,TURISMO,TURISMO,PRODERMAGICO 2017,2017GEQ01711,25/09/2017,9992790.77,0,0,9992790.77,0,0,0,9992790.77,8327491.56,,,,,,TERMINADO,100,,,1285112,PERSONAS,ADMINISTRACION,INFRAESTRUCTURA TURISTICA,EQUIPAMIENTO,EQUIPAMIENTO,26/10/2017,ZONA URBANA,2017,TURISMO,TURISMO,391,CENTRO DE ATENCIÓN Y PROTECCIÓN AL TURISTA EN QUERÉTARO (CAPTA),9992790.77,1077,9992790.77,30/05/2017,0,100,0,0,0,0,0,0,0,,,,,,,,,,,,,1.65999E+11,BANREGIO,1151,9992789.95,0,,,EQUIPAMIENTO EN TURISMO,,31/05/2017,9992790.77,9992789.95,TURISMO,,,42231F0286,3,1,PROGRAMA DE PROMOCIÓN TUR�?STICA DEL DESTINO QUERÉTARO. ,MEJORA DE LA INFRAESTRUCTURA TUR�?STICA,GESTIÓN DE RECURSOS ECONÓMICOS PARA LA INVERSIÓN DE OBRA TUR�?STICA.,F01,,8327491.56,0,1665299.21,A,,TURISMO,391F01,,AC
2017-00456,"MODERNIZACIÓN DE CAMINO LA BARRETA - CHARAPE DE LA JOYA, 1A  ETAPA (TRAMO ORIENTE), MUNICIPIO DE QUERÉTARO, QRO.",QUERETARO,CHARAPE LA JOYA,CEIQ,CEIQ,ISN PUBLICO,2018GEQ02511,20/12/2018,2270395.7,23741754.33,0,2270395.7,0,0,0,2270395.7,2270395.7,"CRIBADOS Y TRITURADOS QUERETARO-BAJIO, S.A. DE C.V.",CQ100322QG3,CEI OV 021/2017,03/07/2017,27/07/2018,TERMINADO,98,,,3000,PERSONAS,CONTRATO,CARRETERAS ALIMENTADORAS,MODERNIZACION Y AMPLIACION,CARRETERAS ALIMENTADORAS,29/11/2018,POBLADO RURAL,2017,CAMINOS Y CARRETERAS,CEIQ,1318,"MODERNIZACIÓN DE CAMINO LA BARRETA - CHARAPE DE LA JOYA, 1A ETAPA (TRAMO ORIENTE), MUNICIPIO DE QUERÉTARO, QRO.",2270395.7,287,23702014.35,26/01/2018,0,100,0,0,0,23741754.33,0,30,7122526.29,03/07/2017,LICITACIÓN PÚBLICA,,,,,,,,,,,405055449,BANORTE,505,24337363.79,-635349.44,,27/06/2017,CAMINOS Y CARRETERAS,CONSTRUCCIÓN,31/05/2017,23702014.35,23702014.35,CEIQ,14/12/2018,31/12/2018,43321K0528,1,1,"PROYECTO DE OBRA EN LA RED DE CAMINOS PARA EL PROGRAMA CONSERVACIÓN, AMPLIACIÓN Y MODERNIZACIÓN DE LA INFRAESTRUCTURA CARRETERA Y DE CAMINOS DEL ESTADO",INFRAESTRUCTURA CARRETERA Y CAMINOS MODERNIZADOS Y AMPLIADOS.,"PROYECTO INTEGRAL (CONSTRUCCIÓN, REHABILITACIÓN, MODERNIZACIÓN, Y AMPLIACIÓN DE CAMINOS Y CARRETERAS EN EL ESTADO).",20E,2,2270395.7,0,0,O,27/07/2018,INFRAESTRUCTURA,131820E,2016,REG02
2017-00456,"MODERNIZACIÓN DE CAMINO LA BARRETA - CHARAPE DE LA JOYA, 1A  ETAPA (TRAMO ORIENTE), MUNICIPIO DE QUERÉTARO, QRO.",QUERETARO,CHARAPE LA JOYA,CEIQ,CEIQ,ISN EMPRESA,2018GEQ02511,20/12/2018,12186347.25,23741754.33,0,12186347.25,0,0,0,12186347.25,12186347.25,"CRIBADOS Y TRITURADOS QUERETARO-BAJIO, S.A. DE C.V.",CQ100322QG3,CEI OV 021/2017,03/07/2017,27/07/2018,TERMINADO,98,,,3000,PERSONAS,CONTRATO,CARRETERAS ALIMENTADORAS,MODERNIZACION Y AMPLIACION,CARRETERAS ALIMENTADORAS,29/11/2018,POBLADO RURAL,2017,CAMINOS Y CARRETERAS,CEIQ,3826,"MODERNIZACIÓN DE CAMINO LA BARRETA - CHARAPE DE LA JOYA, 1A ETAPA (TRAMO ORIENTE), MUNICIPIO DE QUERÉTARO, QRO.",12186347.25,287,23702014.35,20/12/2018,0,100,0,0,0,23741754.33,0,30,7122526.29,03/07/2017,LICITACIÓN PÚBLICA,,,,,,,,,,,65502431306,SANTANDER,504,24337363.79,-635349.44,,27/06/2017,CAMINOS Y CARRETERAS,CONSTRUCCIÓN,31/05/2017,23702014.35,23702014.35,CEIQ,14/12/2018,31/12/2018,43321K0528,1,1,"PROYECTO DE OBRA EN LA RED DE CAMINOS PARA EL PROGRAMA CONSERVACIÓN, AMPLIACIÓN Y MODERNIZACIÓN DE LA INFRAESTRUCTURA CARRETERA Y DE CAMINOS DEL ESTADO",INFRAESTRUCTURA CARRETERA Y CAMINOS MODERNIZADOS Y AMPLIADOS.,"PROYECTO INTEGRAL (CONSTRUCCIÓN, REHABILITACIÓN, MODERNIZACIÓN, Y AMPLIACIÓN DE CAMINOS Y CARRETERAS EN EL ESTADO).",21E,,12186347.25,0,0,O,27/07/2018,INFRAESTRUCTURA,382621E,2016,AC
2017-00456,"MODERNIZACIÓN DE CAMINO LA BARRETA - CHARAPE DE LA JOYA, 1A  ETAPA (TRAMO ORIENTE), MUNICIPIO DE QUERÉTARO, QRO.",QUERETARO,CHARAPE LA JOYA,CEIQ,CEIQ,GEQ PA 2017,2018GEQ02511,20/12/2018,9245271.4,23741754.33,0,9245271.4,0,0,0,9245271.4,9245271.4,"CRIBADOS Y TRITURADOS QUERETARO-BAJIO, S.A. DE C.V.",CQ100322QG3,CEI OV 021/2017,03/07/2017,27/07/2018,TERMINADO,98,,,3000,PERSONAS,CONTRATO,CARRETERAS ALIMENTADORAS,MODERNIZACION Y AMPLIACION,CARRETERAS ALIMENTADORAS,29/11/2018,POBLADO RURAL,2017,CAMINOS Y CARRETERAS,CEIQ,898,"MODERNIZACIÓN DE CAMINO LA BARRETA - CHARAPE DE LA JOYA, 1A ETAPA (TRAMO ORIENTE), MUNICIPIO DE QUERÉTARO, QRO.",9245271.4,287,23702014.35,31/05/2017,0,100,0,0,0,23741754.33,0,30,7122526.29,03/07/2017,LICITACIÓN PÚBLICA,,,,,,,,,,,1.65999E+11,BANREGIO,519,24337363.79,-635349.44,,27/06/2017,CAMINOS Y CARRETERAS,CONSTRUCCIÓN,31/05/2017,23702014.35,23702014.35,CEIQ,14/12/2018,31/12/2018,43321K0528,1,1,"PROYECTO DE OBRA EN LA RED DE CAMINOS PARA EL PROGRAMA CONSERVACIÓN, AMPLIACIÓN Y MODERNIZACIÓN DE LA INFRAESTRUCTURA CARRETERA Y DE CAMINOS DEL ESTADO",INFRAESTRUCTURA CARRETERA Y CAMINOS MODERNIZADOS Y AMPLIADOS.,"PROYECTO INTEGRAL (CONSTRUCCIÓN, REHABILITACIÓN, MODERNIZACIÓN, Y AMPLIACIÓN DE CAMINOS Y CARRETERAS EN EL ESTADO).",F01,2,9245271.4,0,0,O,27/07/2018,INFRAESTRUCTURA,898F01,2016,REG01
2017-00457,"MODERNIZACIÓN DE CAMINO LA BARRETA - CHARAPE LA JOYA , 2A ETAPA ( TRAMO PONIENTE), MUNICIPIO DE QUERÉTARO, QRO.",QUERETARO,"BARRETA, LA",CEIQ,CEIQ,ISN EMPRESA,2018GEQ02379,03/12/2018,7534850.26,23661126.57,0,7534850.26,0,0,0,7534850.26,7534850.26,CONSTRUCTORA MICRON S.A. DE C.V.,CMI831123HV5,CEI OV 022/2017,03/07/2017,28/05/2018,TERMINADO,100,,,3000,PERSONAS,CONTRATO,CARRETERAS ALIMENTADORAS,MODERNIZACION Y AMPLIACION,CARRETERAS ALIMENTADORAS,26/10/2018,POBLADO RURAL,2017,CAMINOS Y CARRETERAS,CEIQ,3704,"MODERNIZACIÓN DE CAMINO LA BARRETA - CHARAPE LA JOYA , 2A ETAPA ( TRAMO PONIENTE), MUNICIPIO DE QUERÉTARO, QRO.",7534850.26,288,22119981.5,03/12/2018,0,100,0,0,0,23661126.57,0,30,7098337.97,03/07/2017,LICITACIÓN PÚBLICA,,,,,,,,,,,65502431306,SANTANDER,504,23197403.32,-1077421.82,,27/06/2017,CAMINOS Y CARRETERAS,CONSTRUCCIÓN,31/05/2017,22119981.5,22119981.5,CEIQ,30/11/2018,31/12/2018,43321K0528,1,1,"PROYECTO DE OBRA EN LA RED DE CAMINOS PARA EL PROGRAMA CONSERVACIÓN, AMPLIACIÓN Y MODERNIZACIÓN DE LA INFRAESTRUCTURA CARRETERA Y DE CAMINOS DEL ESTADO",INFRAESTRUCTURA CARRETERA Y CAMINOS MODERNIZADOS Y AMPLIADOS.,"PROYECTO INTEGRAL (CONSTRUCCIÓN, REHABILITACIÓN, MODERNIZACIÓN, Y AMPLIACIÓN DE CAMINOS Y CARRETERAS EN EL ESTADO).",21E,,7534850.26,0,0,O,28/05/2018,INFRAESTRUCTURA,370421E,2016,AC
2017-00457,"MODERNIZACIÓN DE CAMINO LA BARRETA - CHARAPE LA JOYA , 2A ETAPA ( TRAMO PONIENTE), MUNICIPIO DE QUERÉTARO, QRO.",QUERETARO,"BARRETA, LA",CEIQ,CEIQ,ISN PUBLICO,2018GEQ02379,03/12/2018,3898624.63,23661126.57,0,3898624.63,0,0,0,3898624.63,3898624.63,CONSTRUCTORA MICRON S.A. DE C.V.,CMI831123HV5,CEI OV 022/2017,03/07/2017,28/05/2018,TERMINADO,100,,,3000,PERSONAS,CONTRATO,CARRETERAS ALIMENTADORAS,MODERNIZACION Y AMPLIACION,CARRETERAS ALIMENTADORAS,26/10/2018,POBLADO RURAL,2017,CAMINOS Y CARRETERAS,CEIQ,1319,"MODERNIZACIÓN DE CAMINO LA BARRETA - CHARAPE LA JOYA , 2A ETAPA ( TRAMO PONIENTE), MUNICIPIO DE QUERÉTARO, QRO.",3898624.63,288,22119981.5,26/01/2018,0,100,0,0,0,23661126.57,0,30,7098337.97,03/07/2017,LICITACIÓN PÚBLICA,,,,,,,,,,,405055449,BANORTE,505,23197403.32,-1077421.82,,27/06/2017,CAMINOS Y CARRETERAS,CONSTRUCCIÓN,31/05/2017,22119981.5,22119981.5,CEIQ,30/11/2018,31/12/2018,43321K0528,1,1,"PROYECTO DE OBRA EN LA RED DE CAMINOS PARA EL PROGRAMA CONSERVACIÓN, AMPLIACIÓN Y MODERNIZACIÓN DE LA INFRAESTRUCTURA CARRETERA Y DE CAMINOS DEL ESTADO",INFRAESTRUCTURA CARRETERA Y CAMINOS MODERNIZADOS Y AMPLIADOS.,"PROYECTO INTEGRAL (CONSTRUCCIÓN, REHABILITACIÓN, MODERNIZACIÓN, Y AMPLIACIÓN DE CAMINOS Y CARRETERAS EN EL ESTADO).",20E,2,3898624.63,0,0,O,28/05/2018,INFRAESTRUCTURA,131920E,2016,REG02
2017-00457,"MODERNIZACIÓN DE CAMINO LA BARRETA - CHARAPE LA JOYA , 2A ETAPA ( TRAMO PONIENTE), MUNICIPIO DE QUERÉTARO, QRO.",QUERETARO,"BARRETA, LA",CEIQ,CEIQ,GEQ PA 2017,2018GEQ02379,03/12/2018,10686506.61,23661126.57,0,10686506.61,0,0,0,10686506.61,10686506.61,CONSTRUCTORA MICRON S.A. DE C.V.,CMI831123HV5,CEI OV 022/2017,03/07/2017,28/05/2018,TERMINADO,100,,,3000,PERSONAS,CONTRATO,CARRETERAS ALIMENTADORAS,MODERNIZACION Y AMPLIACION,CARRETERAS ALIMENTADORAS,26/10/2018,POBLADO RURAL,2017,CAMINOS Y CARRETERAS,CEIQ,899,"MODERNIZACIÓN DE CAMINO LA BARRETA - CHARAPE LA JOYA , 2A ETAPA ( TRAMO PONIENTE), MUNICIPIO DE QUERÉTARO, QRO.",10686506.61,288,22119981.5,31/05/2017,0,100,0,0,0,23661126.57,0,30,7098337.97,03/07/2017,LICITACIÓN PÚBLICA,,,,,,,,,,,1.65999E+11,BANREGIO,519,23197403.32,-1077421.82,,27/06/2017,CAMINOS Y CARRETERAS,CONSTRUCCIÓN,31/05/2017,22119981.5,22119981.5,CEIQ,30/11/2018,31/12/2018,43321K0528,1,1,"PROYECTO DE OBRA EN LA RED DE CAMINOS PARA EL PROGRAMA CONSERVACIÓN, AMPLIACIÓN Y MODERNIZACIÓN DE LA INFRAESTRUCTURA CARRETERA Y DE CAMINOS DEL ESTADO",INFRAESTRUCTURA CARRETERA Y CAMINOS MODERNIZADOS Y AMPLIADOS.,"PROYECTO INTEGRAL (CONSTRUCCIÓN, REHABILITACIÓN, MODERNIZACIÓN, Y AMPLIACIÓN DE CAMINOS Y CARRETERAS EN EL ESTADO).",F01,2,10686506.61,0,0,O,28/05/2018,INFRAESTRUCTURA,899F01,2016,REG01
2017-00458,"CONSTRUCCIÓN DE SEGUNDO NIVEL EDIFICIO E FACULTAD DE INGENIER�?A, CAMPUS C.U.",QUERETARO,COL. LA CAMPANA,UAQ,UAQ,GEQ PA 2017,2018GEQ00250,30/01/2018,948035.24,3160117.46,0,948035.24,0,0,0,948035.24,948035.24,SERVICIOS DE INGENIERIA LAXBEN S.A. DE C.V.,SIL1211149D4,CAAS-BM-030-2017-UAQ-OAG,28/08/2017,11/11/2017,TERMINADO,100,,,161,PERSONAS,CONTRATO,INFRAESTRUCTURA EDUCATIVA,CONSTRUCCION,OTROS NIVELES,23/05/2018,COLONIA POPULAR,2017,EDUCACION,UAQ,900,"CONSTRUCCIÓN DE SEGUNDO NIVEL EDIFICIO E FACULTAD DE INGENIER�?A, CAMPUS C.U.",948035.24,289,3160117.46,31/05/2017,0,100,0,0,0,3160117.46,0,30,948035.23,24/07/2017,INVITACIÓN RESTRINGIDA,,,,,,,,,,,1.65999E+11,BANREGIO,519,3160117.46,0,,17/07/2017,INFRAESTRUCTURA EDUCATIVA,UAQ,31/05/2017,3160117.46,3160117.46,UAQ,15/06/2018,,4.1121E+235,1,1,PROGRAMA DE EDUCACIÓN SUPERIOR UAQ,TRANSFERENCIAS PAGADAS A LA ENTIDAD,EFECTUAR MINISTRACIÓN,F01,2,948035.24,0,0,O,01/12/2017,EDUCACION,900F01,2016,REG01
2017-00458,"CONSTRUCCIÓN DE SEGUNDO NIVEL EDIFICIO E FACULTAD DE INGENIER�?A, CAMPUS C.U.",QUERETARO,COL. LA CAMPANA,UAQ,UAQ,GEQ PA 2018,2018GEQ00250,30/01/2018,2212082.22,3160117.46,0,2212082.22,0,0,0,2212082.22,2212082.22,SERVICIOS DE INGENIERIA LAXBEN S.A. DE C.V.,SIL1211149D4,CAAS-BM-030-2017-UAQ-OAG,28/08/2017,11/11/2017,TERMINADO,100,,,161,PERSONAS,CONTRATO,INFRAESTRUCTURA EDUCATIVA,CONSTRUCCION,OTROS NIVELES,23/05/2018,COLONIA POPULAR,2017,EDUCACION,UAQ,1398,"CONSTRUCCIÓN DE SEGUNDO NIVEL EDIFICIO E FACULTAD DE INGENIER�?A, CAMPUS C.U.",2212082.22,289,3160117.46,30/01/2018,0,100,0,0,0,3160117.46,0,30,948035.23,24/07/2017,INVITACIÓN RESTRINGIDA,,,,,,,,,,,111156950,BANCOMER,4002,3160117.46,0,,17/07/2017,INFRAESTRUCTURA EDUCATIVA,UAQ,31/05/2017,3160117.46,3160117.46,UAQ,15/06/2018,,4.1121E+235,1,1,PROGRAMA DE EDUCACIÓN SUPERIOR UAQ,TRANSFERENCIAS PAGADAS A LA ENTIDAD,EFECTUAR MINISTRACIÓN,F18,,2212082.22,0,0,O,01/12/2017,EDUCACION,1398F18,2016,AC
2017-00459,CREACIÓN DEL CENTRO DE MONITOREO DE LA CALIDAD DEL AIRE DEL ESTADO DE QUERÉTARO (CEMAQ),QUERETARO,COL. LA CAMPANA,UAQ,SEDESU,MEDIO AMBIENTE 2016,2017GEQ00967,31/05/2017,2520000,0,0,2520000,0,0,0,2520000,2520000,,,,,,TERMINADO,100,,,8,PERSONAS,ADMINISTRACION,PROTECCION Y PRESERVACION ECOLOGICA,ESTUDIOS Y PROYECTOS,ESTUDIOS Y PROYECTOS,15/06/2017,COLONIA POPULAR,2017,DESARROLLO ECONOMICO Y SUSTENTABLE,SEDESU,392,CREACIÓN DEL CENTRO DE MONITOREO DE LA CALIDAD DEL AIRE DEL ESTADO DE QUERÉTARO (CEMAQ),2520000,939,2520000,31/05/2017,0,100,0,0,0,0,0,0,0,,,,,,,,,,,,,10348830193,BAJIO,514,2520000,0,,,MEDIO AMBIENTE,,31/05/2017,2520000,2520000,UAQ,,,4.1121E+235,1,1,PROGRAMA DE EDUCACIÓN SUPERIOR UAQ,TRANSFERENCIAS PAGADAS A LA ENTIDAD,EFECTUAR MINISTRACIÓN,17A,,2520000,0,0,A,,DESARROLLO ECONOMICO,39217A,,AC
2017-00461,GIMNASIO AL AIRE LIBRE EN PARQUE QUERÉTARO 2000,QUERETARO,COLONIA VILLAS DEL PARQUE,INDEREQ,INDEREQ,GEQ PA 2017,2017GEQ02086,13/11/2017,789000.08,0,0,789000.08,0,0,0,789000.08,789000.08,,,,,,TERMINADO,100,,,3000,PERSONAS,ADMINISTRACION,INFRAESTRUCTURA DEPORTIVA,REHABILITACION,REHABILITACION,13/11/2017,ZONA URBANA,2017,DEPORTE,INDEREQ,393,GIMNASIO AL AIRE LIBRE EN PARQUE QUERÉTARO 2000,789000.08,940,789000.08,31/05/2017,0,100,0,0,0,0,0,0,0,,,,,,,,,,,,,1.65999E+11,BANREGIO,519,789000.08,0,,,INFRAESTRUCTURA DEPORTIVA,PROGRAMAS DEPORTE ESTATALES,31/05/2017,789000.08,789000.08,INDEREQ,,,4.1141E+90,1,1,PROGRAMA DE DEPORTE Y RECREACIÓN.,ESPACIOS DEPORTIVOS Y RECREATIVOS PROPORCIONADOS,MANTENIMIENTO Y MEJORAMIENTO DE INFRAESTRUCTURA DE UNIDADES DEPORTIVAS DEL ESTADO,F01,,789000.08,0,0,A,,DEPORTE,393F01,2017,AC
2017-00462,"APOYO PARA LA PROMOCIÓN ECONÓMICA DEL ESTADO DE QUERÉTARO, CON LA APERTURA DE NUEVAS RUTAS AÉREAS CON OR�?GEN DESTINO EN LOS AEROPUERTOS DE LOS �?NGELES Y CHICAGO.",COLON,GALERAS,SEDESU,SEDESU,GEQ PA 2017,2017GEQ00990,05/06/2017,5898400,0,0,5898400,0,0,0,5898400,5898400,,,,,,TERMINADO,100,,,48000,PERSONAS,ADMINISTRACION,FOMENTO A LA PRODUCCION Y PRODUCTIVIDAD,FOMENTO AL EMPLEO,FOMENTO AL EMPLEO,07/06/2017,POBLADO RURAL,2017,DESARROLLO ECONOMICO Y SUSTENTABLE,SEDESU,394,"APOYO PARA LA PROM ECON DEL EDO DE QRO, C/ APERT DE NVAS RUTAS AÉREAS CON OR�?GEN DESTINO EN AERO DE LOS �?NGELES Y CHICAG",5898400,941,5898400,02/06/2017,0,100,0,0,0,0,0,0,0,,,,,,,,,,,,,1.65999E+11,BANREGIO,519,5898400,0,,,APOYO A EMPRESAS,PROFIGE,05/06/2017,5898400,5898400,SEDESU,,,42211F0288,1,3,PROGRAMA DE DESARROLLO ECONÓMICO,APOYOS ECONÓMICOS ENTREGADOS PARA LA ATRACCIÓN DE NUEVAS EMPRESAS,ENTREGAR LOS APOYOS.,F01,,5898400,0,0,A,,DESARROLLO ECONOMICO,394F01,2017,AC
