id_obra,Num Obra,Nombre Obra,Municipio,Localidad,Ejecutor,Promotor,Fondo,No. Ofic_Aprob,Fecha Aprob,Monto Exp.,Total Contratado,Monto Fed,Monto Est,Monto Mpal,Monto Benef,Monto Otro,Aprobado,Ejercido,Contratista,RFC,Num. Contrato,Fecha_Inicio Contrato,Fecha_Termino Contrato,Edo. Proyecto,Avance Fisico,Cant. Metas,Metas,Cant. Benef,Beneficiarios,Modalidad,Programa,Subprograma,Tipo Proyecto,Fecha Avance,Tipo Localidad,Ejer,Agrupador,Componente,Id_Cajón,Cajón,Monto Cajon,Id_Expediente,Ultimo Aprobado,Fecha Cajón,Fed,Est,Mpal,Benef,Otro,Contratado,Monto Convenio,Anticipo,Monto Anticipo,Firma Contrato,Tipo Concurso,Folio Hacienda,Programa GS,Capital Fed,Prod Fin Fed,Capital Est,Prod Fin Est,Capital Mpal,Prod Fin Mpal,Capital Otro,Prod Fin Otro,Cuenta,Banco,Cve_Prog_SIEGGEQ,Descrip_Prog_SIEGGEQ,Cve_Comp_SIEGGEQ,Descrip_Comp_SIEGGEQ,Cve_Activ_SIEGGEQ,Descrip_Activ_SIEGGEQ,Fecha_Termino Convenio,FF,TIPO_REGUL,EJER_ANTERIOR,EJER_ACTUAL,PPTO_ACTUAL,TIPO,TERMINO ADMINISTRATIVO CONTRATO,Clasif Plan,MacroAgrupador,MacroComponente,Fecha Fatal,fecha_c,fecha_u_m
784,2017-00690,"EMPEDRADO CON PIEDRA BOLA EMPACADO CON TEPETATE EN VARIAS CALLES, DE LA LOCALIDAD DE VIBORILLAS",COLON,VIBORILLAS,P.M. COLON,P.M. COLON,GEQ PA 2017,2017GEQ01788,10/03/2017,998677.03,998677.03,0,998677.03,0,0,0,998677.03,998677.03,HERRERA HERNANDEZ DANIEL,HEHD651212170,MCQ.SOP.GEQ.INV.002.55.2017,09/11/2017,12/05/2017,TERMINADO,100,\N,,200,PERSONAS,CONTRATO,URBANIZACION,EMPEDRADO Y ADOQUINAMIENTO DE CALLES,EMPEDRADO Y ADOQUINAMIENTO DE CALLES,11/27/2017,POBLADO RURAL,2017,DESARROLLO URBANO,MUNICIPIOS,1043,"EMPEDRADO CON PIEDRA BOLA EMPACADO CON TEPETATE EN VARIAS CALLES, DE LA LOCALIDAD DE VIBORILLAS",998677.03,445,998677.03,08/11/2017,0,100,0,0,0,998677.03,0,30,299603.1,08/09/2017,INVITACIÓN RESTRINGIDA,,,,,,,,,,,165999460177,BANREGIO,45511K0529,PROGRAMA DE FINANCIAMIENTO DE OBRAS Y ACCIONES.,1,OBRAS Y ACCIONES DE ENTES PÚBLICOS FINANCIADAS.,2,FINANCIACIÓN DE OBRAS Y ACCIONES DE MUNICIPIOS.,\N,F01,\N,998677.03,0,0,O,12/05/2017,INFRAESTRUCTURA,URBANIZACIÓN,PESO A PESO,\N,07/23/2019,
785,2017-00691,CONSTRUCCIÓN DE PAVIMENTO A BASE DE EMPEDRADO CON MORTERO EN CALLE LUIS DONALDO COLOSIO 2DA ETAPA,COLON,SANTA ROSA DE LIMA,P.M. COLON,P.M. COLON,RAMO 23 FORTALECIM 17-III,2017GEQ01753,09/27/2017,1457661.79,1457661.79,1457661.79,0,0,0,0,1457661.79,1457661.79,GARCIA ZEPEDA J. ANTOLIN,GAZJ770813D66,MCQ.SOP.FORTALECIMIENTO.INV.002.59.2017,09/07/2017,12/05/2017,TERMINADO,100,\N,,288,PERSONAS,CONTRATO,URBANIZACION,EMPEDRADO Y ADOQUINAMIENTO DE CALLES,EMPEDRADO Y ADOQUINAMIENTO DE CALLES,11/27/2017,POBLADO RURAL,2017,DESARROLLO URBANO,MUNICIPIOS,1036,CONSTRUCCIÓN DE PAVIMENTO A BASE DE EMPEDRADO CON MORTERO EN CALLE LUIS DONALDO COLOSIO 2DA ETAPA,1457661.79,439,1457661.79,08/11/2017,100,0,0,0,0,1457661.79,0,30,437298.53,06/09/2017,INVITACIÓN RESTRINGIDA,,,,,,,,,,,24504680149,BAJIO,45511K0529,PROGRAMA DE FINANCIAMIENTO DE OBRAS Y ACCIONES.,1,OBRAS Y ACCIONES DE ENTES PÚBLICOS FINANCIADAS.,2,FINANCIACIÓN DE OBRAS Y ACCIONES DE MUNICIPIOS.,\N,91N,\N,1457661.79,0,0,O,12/05/2017,INFRAESTRUCTURA,URBANIZACIÓN,,\N,07/23/2019,
786,2017-00692,"CONSTRUCCIÓN DE PAVIMENTO A BASE DE EMPEDRADO CON MORTERO EN CALLE JACARANDAS, LOS QUIOTES, COLON, QRO.	",COLON,"QUIOTES, LOS (SAN JOSE LOS QUIOTES)",P.M. COLON,P.M. COLON,RAMO 23 FORTALECIM 17-III,2017GEQ01754,09/27/2017,1474087.31,1474087.31,1474087.31,0,0,0,0,1474087.31,1474087.3,EMPRESAS CONSTRUCTORAS S.A. DE C.V.,ECO110118734,MCQ.SOP.FORTALECIMIENTO.INV.003.60.2017,09/07/2017,12/05/2017,TERMINADO,100,\N,,285,PERSONAS,CONTRATO,URBANIZACION,EMPEDRADO Y ADOQUINAMIENTO DE CALLES,EMPEDRADO Y ADOQUINAMIENTO DE CALLES,12/04/2017,POBLADO RURAL,2017,DESARROLLO URBANO,MUNICIPIOS,1038,"CONSTRUCCIÓN DE PAVIMENTO A BASE DE EMPEDRADO CON MORTERO EN CALLE JACARANDAS, LOS QUIOTES, COLON, QRO.",1474087.31,440,1474087.31,08/11/2017,100,0,0,0,0,1474087.31,0,30,442226.19,06/09/2017,INVITACIÓN RESTRINGIDA,,,,,,,,,,,24504680149,BAJIO,45511K0529,PROGRAMA DE FINANCIAMIENTO DE OBRAS Y ACCIONES.,1,OBRAS Y ACCIONES DE ENTES PÚBLICOS FINANCIADAS.,2,FINANCIACIÓN DE OBRAS Y ACCIONES DE MUNICIPIOS.,12/10/2017,91N,\N,1474087.3,0,0.01,O,12/05/2017,INFRAESTRUCTURA,URBANIZACIÓN,,\N,07/23/2019,
787,2017-00693,TRANSFERENCIA DE RECURSOS DE PROYECTOS DE DESARROLLO REGIONAL (LANDA DE MATAMOROS) 2017,LANDA DE MATAMOROS,LANDA,P.M. LANDA,P.M. LANDA,RAMO 23 PRY DES REG 17-III,2017GEQ02602,12/30/2017,277186.05,0,277186.05,0,0,0,0,277186.05,277400,,,,\N,\N,CERRADO,100,\N,,0,PERSONAS,ADMINISTRACION,DEF. Y COND. DE LA PLANEACION DEL DES. REG.,ADMINISTRACION,ADMINISTRACION,10/24/2017,ZONA URBANA,2017,DESARROLLO URBANO,MUNICIPIOS,478,"PAVIMENTACION DE CALLE PRINCIPAL EN LA LOCALIDAD DE POTRERO DEL LLANO, MUNICIPIO DE LANDA DE MATAMOROS, QRO",277186.05,1112,277186.05,08/10/2017,100,0,0,0,0,0,0,0,0,\N,,,,,,,,,,,,24504680148,BAJIO,43361K0610,PROYECTO DE OBRAS Y ACCIONES,1,OBRAS Y ACCIONES REALIZADAS. ,1,OBRAS Y ACCIONES 2017,\N,90N,\N,277400,0,-213.95,A,\N,INFRAESTRUCTURA,URBANIZACIÓN,,\N,07/23/2019,
788,2017-00694,TRANSFERENCIA DE RECURSOS DE PROYECTOS DE DESARROLLO REGIONAL (SAN JUAN DEL RIO) 2017,SAN JUAN DEL RIO,SAN JUAN DEL RIO,P.M. S.J.R.,P.M. S.J.R.,RAMO 23 PRY DES REG 17-III,2017GEQ02603,12/30/2017,1264639.53,0,1264639.53,0,0,0,0,1264639.53,1285700,,,,\N,\N,CERRADO,70,\N,,0,PERSONAS,ADMINISTRACION,DEF. Y COND. DE LA PLANEACION DEL DES. REG.,ADMINISTRACION,ADMINISTRACION,11/08/2017,ZONA URBANA,2017,DESARROLLO URBANO,MUNICIPIOS,479,REHABILITACION DE CONCRETO ESTAMPADO DE LA CALLE MIGUEL HIDALGO DE RAYON A MORELOS,1264639.53,1113,1264639.53,08/10/2017,100,0,0,0,0,0,0,0,0,\N,,,,,,,,,,,,24504680148,BAJIO,43361K0610,PROYECTO DE OBRAS Y ACCIONES,1,OBRAS Y ACCIONES REALIZADAS. ,1,OBRAS Y ACCIONES 2017,\N,90N,\N,1285700,0,-21060.47,A,\N,INFRAESTRUCTURA,URBANIZACIÓN,,\N,07/23/2019,
789,2017-00695,EVENTO: QUERÉTARO BY LE TOUR DE FRANCE 2017.,ALCANCE ESTATAL,ALCANCE ESTATAL,INDEREQ,INDEREQ,ISN 2018,2018GEQ00496,03/09/2018,2000000,0,0,2000000,0,0,0,2000000,2000000,,,,\N,\N,TERMINADO,100,\N,,1500,PERSONAS,ADMINISTRACION,ESTIMULOS A LA EDUCACION,APOYO A TODOS LOS NIVELES EDUCACION,APOYO A TODOS LOS NIVELES EDUCACION,03/14/2018,ZONA URBANA,2017,DEPORTE,INDEREQ,1715,EVENTO: QUERÉTARO BY LE TOUR DE FRANCE 2017.,2000000,991,2000000,03/09/2018,0,100,0,0,0,0,0,0,0,\N,,,,,,,,,,,,0111157183,BANCOMER,41141E0086,PROGRAMA DE DEPORTE Y RECREACIÓN.,3,EVENTOS DE ACTIVACIÓN FÍSICA ORGANIZADOS,2,REALIZACIÓN DE EVENTOS MASIVOS DE ACTIVACIÓN FÍSICA,\N,43E,\N,2000000,0,0,A,\N,DEPORTE,EVENTOS DEPORTIVOS,DEPORTE,\N,07/23/2019,
790,2017-00696,FESTIVAL INTERNACIONAL DE CINE DE MEDIO AMBIENTE FICMA,ALCANCE ESTATAL,ALCANCE ESTATAL,SEDESU,SEDESU,MEDIO AMBIENTE 2016,2017GEQ01879,10/19/2017,31872.6,0,0,31872.6,0,0,0,31872.6,31872.6,,,,\N,\N,TERMINADO,100,\N,,1800,PERSONAS,ADMINISTRACION,DESARROLLO SUSTENTABLE,DESARROLLO SUSTENTABLE,DESARROLLO SUSTENTABLE,10/11/2017,ZONA URBANA,2017,DESARROLLO ECONOMICO Y SUSTENTABLE,SEDESU,481,FESTIVAL INTERNACIONAL DE CINE DE MEDIO AMBIENTE FICMA,31872.6,992,31872.6,08/11/2017,0,100,0,0,0,0,0,0,0,\N,,,,,,,,,,,,10348830193,BAJIO,42251G0305,PROGRAMA PARA EL DESARROLLO SUSTENTABLE Y CUIDADO DEL MEDIO AMBIENTE DEL ESTADO DE QUERÉTARO,7,"SERVICIOS DE EDUCACIÓN AMBIENTAL OTORGADOS A INSTITUCIONES EDUCATIVAS, MUNICIPIOS, ORGANIZACIONES DE LA SOCIEDAD CIVIL, EMPRESAS Y POBLACIÓN EN GENERAL.",5,REALIZACIÓN DE EVENTOS DE EDUCACIÓN AMBIENTAL.,\N,17A,\N,31872.6,0,0,A,\N,DESARROLLO ECONOMICO,MEDIO AMBIENTE,,\N,07/23/2019,
791,2017-00697,FORTALECIMIENTO DE BIBLIOTECAS,ALCANCE ESTATAL,ALCANCE ESTATAL,COBAQ,COBAQ,GEQ PA 2017,2017GEQ01472,08/14/2017,900000,0,0,900000,0,0,0,900000,900000,,,,\N,\N,TERMINADO,100,\N,,7838,PERSONAS,ADMINISTRACION,INFRAESTRUCTURA EDUCATIVA,EQUIPAMIENTO,OTROS NIVELES,11/16/2017,ZONA URBANA,2017,EDUCACION,EDUCACION,482,FORTALECIMIENTO DE BIBLIOTECAS,900000,993,900000,08/11/2017,0,100,0,0,0,0,0,0,0,\N,,,,,,,,,,,,165999460177,BANREGIO,41121E0098,PROGRAMA DE EDUCACIÓN MEDIA SUPERIOR DE BACHILLERATO GENERAL -COBAQ-,1,SERVICIO DE BACHILLERATO GENERAL EN EL MARCO DE LA REFORMA INTEGRAL DEL BACHILLERATO (RIEMS) Y REFORMA EDUCATIVA.,4,INCORPORACIÓN AL SISTEMA NACIONAL DE BACHILLERATO (SNB),\N,F01,\N,900000,0,0,A,\N,EDUCACION,EQUIPAMIENTO EN EDUCACIÓN,COBAQ,\N,07/23/2019,
792,2017-00698,"CONSTRUCCIÓN DE ANDADOR DE CALLE PRINCIPAL, EL ZAMORANO.",COLON,"ZAMORANO, EL",P.M. COLON,P.M. COLON,RAMO 23 FORTALECIM 17-III,2017GEQ01789,10/03/2017,1254018.73,1254018.73,1254018.73,0,0,0,0,1254018.73,1254018.73,DURAN COLIN CESAR,DUCC870731HQ2,MCQ.SOP.FORTALECIMIENTO.INV.005.61.2017,09/09/2017,12/02/2017,TERMINADO,100,\N,,1938,PERSONAS,CONTRATO,URBANIZACION,GUARNICIONES Y BANQUETAS,ANDADORES,12/05/2017,ZONA INDIGENA,2017,DESARROLLO URBANO,MUNICIPIOS,1054,"CONSTRUCCIÓN DE ANDADOR EN CALLE PRINCIPAL, EL ZAMORANO.",1254018.73,457,1254018.73,08/11/2017,100,0,0,0,0,1254018.73,0,30,376205.61,08/09/2017,INVITACIÓN RESTRINGIDA,,,,,,,,,,,24504680149,BAJIO,45511K0529,PROGRAMA DE FINANCIAMIENTO DE OBRAS Y ACCIONES.,1,OBRAS Y ACCIONES DE ENTES PÚBLICOS FINANCIADAS.,2,FINANCIACIÓN DE OBRAS Y ACCIONES DE MUNICIPIOS.,12/10/2017,91N,\N,1254018.73,0,0,O,12/02/2017,INFRAESTRUCTURA,URBANIZACIÓN,,\N,07/23/2019,
793,2017-00699,"REHABILITACIÓN DE PAVIMENTO EMPEDRADO AHOGADO EN CALLE BENITO JUÁREZ, LA PALMA, MUNICIPIO DE PEDRO ESCOBEDO, QUERÉTARO",PEDRO ESCOBEDO,"PALMA, LA",P.M. P. ESCOBEDO,P.M. P. ESCOBEDO,RAMO 23 FORTALECIM 17-III,2017GEQ01844,10/16/2017,2973205.5,2973205.5,2973205.5,0,0,0,0,2973205.5,2973205.49,CONSTRUCCIONES AJAT DE QUERETARO S.A. DE C.V.,CAQ151124FV8,MPEQ/RAMO23/53/2017/00,09/21/2017,12/19/2017,TERMINADO,100,\N,,2100,PERSONAS,CONTRATO,URBANIZACION,EMPEDRADO Y ADOQUINAMIENTO DE CALLES,EMPEDRADO Y ADOQUINAMIENTO DE CALLES,01/29/2018,POBLADO RURAL,2017,DESARROLLO URBANO,MUNICIPIOS,1055,"REHABILITACIÓN DE PAVIMENTO EMPEDRADO AHOGADO EN CALLE BENITO JUÁREZ, LA PALMA, MUNICIPIO DE PEDRO ESCOBEDO, QUERÉTARO",2973205.5,458,2973205.5,08/11/2017,100,0,0,0,0,2973205.5,0,30,891961.65,18/09/2017,LICITACIÓN PÚBLICA,,,,,,,,,,,24504680149,BAJIO,45511K0529,PROGRAMA DE FINANCIAMIENTO DE OBRAS Y ACCIONES.,1,OBRAS Y ACCIONES DE ENTES PÚBLICOS FINANCIADAS.,2,FINANCIACIÓN DE OBRAS Y ACCIONES DE MUNICIPIOS.,02/12/2018,91N,\N,2973205.49,0,0.01,O,01/29/2018,INFRAESTRUCTURA,URBANIZACIÓN,,\N,07/23/2019,
794,2017-00700,"REHABILITACIÓN DE PAVIMENTO EMPEDRADO AHOGADO EN CALLE MELCHOR OCAMPO, EL SAUZ ALTO, MUNICIPIO DE PEDRO ESCOBEDO, QUERÉTARO",PEDRO ESCOBEDO,"SAUZ, EL (SAUZ ALTO, SAUZ BAJO)",P.M. P. ESCOBEDO,P.M. P. ESCOBEDO,RAMO 23 FORTALECIM 17-III,2017GEQ01889,10/20/2017,2226698.91,2226698.91,2226698.91,0,0,0,0,2226698.91,2226698.9,CONSTRUCCIONES AJAT DE QUERETARO S.A. DE C.V.,CAQ151124FV8,MPEQ/RAMO23/54/2017/00,09/21/2017,12/19/2017,TERMINADO,100,\N,,320,PERSONAS,CONTRATO,URBANIZACION,EMPEDRADO Y ADOQUINAMIENTO DE CALLES,EMPEDRADO Y ADOQUINAMIENTO DE CALLES,01/29/2018,POBLADO RURAL,2017,DESARROLLO URBANO,MUNICIPIOS,1056,"REHABILITACIÓN DE PAVIMENTO EMPEDRADO AHOGADO EN CALLE MELCHOR OCAMPO, EL SAUZ ALTO, MUNICIPIO DE PEDRO ESCOBEDO",2226698.91,459,2226698.91,08/11/2017,100,0,0,0,0,2226698.91,0,30,668009.67,18/09/2017,INVITACIÓN RESTRINGIDA,,,,,,,,,,,24504680149,BAJIO,45511K0529,PROGRAMA DE FINANCIAMIENTO DE OBRAS Y ACCIONES.,1,OBRAS Y ACCIONES DE ENTES PÚBLICOS FINANCIADAS.,2,FINANCIACIÓN DE OBRAS Y ACCIONES DE MUNICIPIOS.,02/12/2018,91N,\N,2226698.9,0,0.01,O,02/02/2018,INFRAESTRUCTURA,URBANIZACIÓN,,\N,07/23/2019,
795,2017-00701,AUTOPRODUCCIÓN DE VIVIENDA RURAL/URBANA 2017,ALCANCE ESTATAL,ALCANCE ESTATAL,IVEQ,IVEQ,GEQ PA 2017,2017GEQ01488,08/15/2017,11200000,0,0,11200000,0,0,0,11200000,11200000,,,,\N,\N,TERMINADO,90,\N,,350,PERSONAS,ADMINISTRACION,MEJORAMIENTO DE VIVIENDA,CONSTRUCCION,URBANA,08/16/2017,ZONA URBANA,2017,VIVIENDA,VIVIENDA,483,AUTOPRODUCCIÓN DE VIVIENDA RURAL/URBANA 2017,11200000,994,11200000,08/15/2017,0,100,0,0,0,0,0,0,0,\N,,,,,,,,,,,,165999460177,BANREGIO,41151U0055,PROGRAMA DE VIVIENDA DIGNA.,1,SERVICIOS PARA LA GESTIÓN DE SUBSIDIOS FEDERALES Y ESTATALES PARA LA ADQUISICIÓN DE VIVIENDA,4,"GESTIÓN Y ADMINISTRACIÓN DE SUBSIDIO FEDERAL, ESTATAL Y MUNICIPAL PARA PROGRAMA DE VIVIENDA ",\N,F01,\N,11200000,0,0,A,\N,VIVIENDA,APOYOS PARA CONSTRUCCIÓN,VIVIENDA,\N,07/23/2019,
796,2017-00702,"PAVIMENTACIÓN DE CALLE VICENTE GUERRERO, FRENTE A LA MISIÓN",ARROYO SECO,CONCA,P.M. ARROYO S.,P.M. ARROYO S.,AFEF 2017,2017GEQ01652,09/14/2017,3138557.84,3138557.84,3138557.84,0,0,0,0,3138557.84,3138557.84,SEGOVIA DIAZ CESILIO,SEDC691122E3A,OP-MAS-038-2017/2015/2018,09/11/2017,12/29/2017,TERMINADO,100,\N,,1213,PERSONAS,CONTRATO,URBANIZACION,EMPEDRADO Y ADOQUINAMIENTO DE CALLES,EMPEDRADO Y ADOQUINAMIENTO DE CALLES,12/08/2017,ZONA INDIGENA,2017,DESARROLLO URBANO,MUNICIPIOS,1058,"PAVIMENTACIÓN DE CALLE VICENTE GUERRERO, FRENTE A LA MISIÓN",3138557.84,460,3138557.84,08/15/2017,100,0,0,0,0,3138557.84,0,30,941567.35,07/09/2017,INVITACIÓN RESTRINGIDA,,,,,,,,,,,03505103371,SCOTIABANK,45511K0529,PROGRAMA DE FINANCIAMIENTO DE OBRAS Y ACCIONES.,1,OBRAS Y ACCIONES DE ENTES PÚBLICOS FINANCIADAS.,2,FINANCIACIÓN DE OBRAS Y ACCIONES DE MUNICIPIOS.,\N,21N,\N,3138557.84,0,0,O,12/29/2017,INFRAESTRUCTURA,URBANIZACIÓN,PESO A PESO,\N,07/23/2019,
797,2017-00703,PAVIMENTACIÓN DE CALLE MARIANO ARISTA (3A ETAPA),ARROYO SECO,PURISIMA DE ARISTA,P.M. ARROYO S.,P.M. ARROYO S.,GEQ PA 2017,2017GEQ01653,09/14/2017,958922.61,958922.61,0,958922.61,0,0,0,958922.61,958922.6,ZAVALA DELGADO JOSE RAUL,ZADR800827180,OP-MAS-037-2017/2015/2018,09/11/2017,12/29/2017,TERMINADO,100,\N,,2304,PERSONAS,CONTRATO,URBANIZACION,EMPEDRADO Y ADOQUINAMIENTO DE CALLES,EMPEDRADO Y ADOQUINAMIENTO DE CALLES,12/08/2017,POBLADO RURAL,2017,DESARROLLO URBANO,MUNICIPIOS,1044,PAVIMENTACIÓN DE CALLE MARIANO ARISTA (3A ETAPA),958922.61,447,958922.61,08/15/2017,0,100,0,0,0,958922.61,0,30,287676.78,07/09/2017,INVITACIÓN RESTRINGIDA,,,,,,,,,,,165999460177,BANREGIO,45511K0529,PROGRAMA DE FINANCIAMIENTO DE OBRAS Y ACCIONES.,1,OBRAS Y ACCIONES DE ENTES PÚBLICOS FINANCIADAS.,2,FINANCIACIÓN DE OBRAS Y ACCIONES DE MUNICIPIOS.,\N,F01,\N,958922.6,0,0.01,O,12/29/2017,INFRAESTRUCTURA,URBANIZACIÓN,PESO A PESO,\N,07/23/2019,
798,2017-00704,"URBANIZACIÓN DE CIRCUITO AMPLIACIÓN 20 DE ENERO A COLONIA ESPÍRITU SANTO Y URBANIZACIÓN DE CALLES VALLE 7 DE VALLE 2 A VALLE 11, VALLE 4 DE VALLE 6 A VALLE 8 Y VALLE 11 DE VALLE 6 A  VALLE 8 EN COLONIA VALLE DE LOS PINOS, CORREGIDORA.",CORREGIDORA,COL. VALLE DE LOS PINOS,P.M. CORREGIDORA,SEDESOQ,GEQ PA 2017,2018GEQ00262,01/30/2018,3537185.77,4975518.73,0,3537185.77,0,0,0,3537185.77,3537185.77,RUIZ ANAYA MARIO,RUAM8207067G3,MC-EST-HCH-20-11-2017-00,11/14/2017,02/28/2018,TERMINADO,100,\N,,1035,PERSONAS,CONTRATO,URBANIZACION,EMPEDRADO Y ADOQUINAMIENTO DE CALLES,EMPEDRADO Y ADOQUINAMIENTO DE CALLES,02/28/2018,ZONA URBANA,2017,DESARROLLO URBANO,MUNICIPIOS,1045,"URBANIZACIÓN DE CIRCUITO AMPLIACIÓN 20 DE ENERO A COLONIA ESPÍRITU SANTO Y CALLES VALLE 7, 4, 11 COL VALLE DE LOS PINOS",3537185.77,448,4975518.73,08/15/2017,0,100,0,0,0,4975518.73,0,30,1492655.61,07/11/2017,INVITACIÓN RESTRINGIDA,,,,,,,,,,,165999460177,BANREGIO,45511K0529,PROGRAMA DE FINANCIAMIENTO DE OBRAS Y ACCIONES.,1,OBRAS Y ACCIONES DE ENTES PÚBLICOS FINANCIADAS.,2,FINANCIACIÓN DE OBRAS Y ACCIONES DE MUNICIPIOS.,03/19/2018,F01,2.00,3537185.77,0,0,O,02/28/2018,INFRAESTRUCTURA,URBANIZACIÓN,HOMBRO CON HOMBRO CORREGIDORA,\N,07/23/2019,
799,2017-00704,"URBANIZACIÓN DE CIRCUITO AMPLIACIÓN 20 DE ENERO A COLONIA ESPÍRITU SANTO Y URBANIZACIÓN DE CALLES VALLE 7 DE VALLE 2 A VALLE 11, VALLE 4 DE VALLE 6 A VALLE 8 Y VALLE 11 DE VALLE 6 A  VALLE 8 EN COLONIA VALLE DE LOS PINOS, CORREGIDORA.",CORREGIDORA,COL. VALLE DE LOS PINOS,P.M. CORREGIDORA,SEDESOQ,GEQ PA 2018,2018GEQ00262,01/30/2018,1438332.96,4975518.73,0,1438332.96,0,0,0,1438332.96,1438332.96,RUIZ ANAYA MARIO,RUAM8207067G3,MC-EST-HCH-20-11-2017-00,11/14/2017,02/28/2018,TERMINADO,100,\N,,1035,PERSONAS,CONTRATO,URBANIZACION,EMPEDRADO Y ADOQUINAMIENTO DE CALLES,EMPEDRADO Y ADOQUINAMIENTO DE CALLES,02/28/2018,ZONA URBANA,2017,DESARROLLO URBANO,MUNICIPIOS,1410,"URBANIZACIÓN DE CIRCUITO AMPLIACIÓN 20 DE ENERO A COLONIA ESPÍRITU SANTO Y CALLES VALLE 7, 4, 11 COL VALLE DE LOS PINOS",1438332.96,448,4975518.73,01/30/2018,0,100,0,0,0,4975518.73,0,30,1492655.61,07/11/2017,INVITACIÓN RESTRINGIDA,,,,,,,,,,,0111156950,BANCOMER,45511K0529,PROGRAMA DE FINANCIAMIENTO DE OBRAS Y ACCIONES.,1,OBRAS Y ACCIONES DE ENTES PÚBLICOS FINANCIADAS.,2,FINANCIACIÓN DE OBRAS Y ACCIONES DE MUNICIPIOS.,03/19/2018,F18,\N,1438332.96,0,0,O,02/28/2018,INFRAESTRUCTURA,URBANIZACIÓN,HOMBRO CON HOMBRO CORREGIDORA,\N,07/23/2019,
800,2017-00705,ADECUACIÓN DE ESPACIOS DEPORTIVOS CANCHA DE BASQUETBOL SATÉLITE,QUERETARO,COL. SATELITE,INDEREQ,SEDESOQ,ISN 2018,2018GEQ01550,07/24/2018,730324.4,0,0,730324.4,0,0,0,730324.4,730324.4,,,,\N,\N,TERMINADO,100,\N,,800,PERSONAS,ADMINISTRACION,INFRAESTRUCTURA DEPORTIVA,REHABILITACION,REHABILITACION,03/14/2018,COLONIA POPULAR,2017,DEPORTE,INDEREQ,2848,ADECUACIÓN DE ESPACIOS DEPORTIVOS CANCHA DE BASQUETBOL SATÉLITE,730324.4,995,730324.4,07/24/2018,0,100,0,0,0,0,0,0,0,\N,,,,,,,,,,,,0111157183,BANCOMER,41141E0086,PROGRAMA DE DEPORTE Y RECREACIÓN.,1,ESPACIOS DEPORTIVOS Y RECREATIVOS PROPORCIONADOS,1,MANTENIMIENTO Y MEJORAMIENTO DE INFRAESTRUCTURA DE UNIDADES DEPORTIVAS DEL ESTADO,\N,43E,\N,730324.4,0,0,A,\N,DEPORTE,INFRAESTRUCTURA DEPORTIVA,HOMBRO CON HOMBRO QRO 2017,\N,07/23/2019,
801,2017-00706,ADECUACIÓN DE CANCHA DE FÚTBOL SATÉLITE,QUERETARO,COL. SATELITE,INDEREQ,SEDESOQ,GEQ PA 2017,2017GEQ02238,11/24/2017,730324.4,0,0,730324.4,0,0,0,730324.4,730324.4,,,,\N,\N,TERMINADO,100,\N,,800,PERSONAS,ADMINISTRACION,INFRAESTRUCTURA DEPORTIVA,REHABILITACION,REHABILITACION,11/21/2017,COLONIA POPULAR,2017,DEPORTE,INDEREQ,485,ADECUACIÓN DE CANCHA DE FÚTBOL SATÉLITE,730324.4,996,730324.4,08/15/2017,0,100,0,0,0,0,0,0,0,\N,,,,,,,,,,,,165999460177,BANREGIO,41141E0086,PROGRAMA DE DEPORTE Y RECREACIÓN.,1,ESPACIOS DEPORTIVOS Y RECREATIVOS PROPORCIONADOS,1,MANTENIMIENTO Y MEJORAMIENTO DE INFRAESTRUCTURA DE UNIDADES DEPORTIVAS DEL ESTADO,\N,F01,\N,730324.4,0,0,A,\N,DEPORTE,INFRAESTRUCTURA DEPORTIVA,HOMBRO CON HOMBRO QRO 2017,\N,07/23/2019,
802,2017-00707,ADECUACIÓN DE ESPACIO DEPORTIVOS ÁREA RECREATIVA SATÉLITE,QUERETARO,COL. SATELITE,INDEREQ,SEDESOQ,GEQ PA 2017,2017GEQ02317,11/29/2017,446600,0,0,446600,0,0,0,446600,446600,,,,\N,\N,TERMINADO,100,\N,,800,PERSONAS,ADMINISTRACION,INFRAESTRUCTURA DEPORTIVA,REHABILITACION,REHABILITACION,11/27/2017,COLONIA POPULAR,2017,DEPORTE,INDEREQ,486,ADECUACIÓN DE ESPACIO DEPORTIVOS ÁREA RECREATIVA SATÉLITE,446600,997,446600,08/15/2017,0,100,0,0,0,0,0,0,0,\N,,,,,,,,,,,,165999460177,BANREGIO,41141E0086,PROGRAMA DE DEPORTE Y RECREACIÓN.,1,ESPACIOS DEPORTIVOS Y RECREATIVOS PROPORCIONADOS,1,MANTENIMIENTO Y MEJORAMIENTO DE INFRAESTRUCTURA DE UNIDADES DEPORTIVAS DEL ESTADO,\N,F01,\N,446600,0,0,A,\N,DEPORTE,INFRAESTRUCTURA DEPORTIVA,HOMBRO CON HOMBRO QRO 2017,\N,07/23/2019,
